,date,home_team,away_team,home_shots,away_shots,odds_h,odds_d,odds_a,league,season,prob_h,prob_d,prob_a
183,2019-12-26,Crystal Palace,West Ham,13.0,10.0,2.45,3.59,3.21,premier_league,1920,0.4088823761083455,0.2790422901017957,0.3120753337898587
184,2019-12-26,Everton,Burnley,21.0,6.0,1.76,3.9,5.65,premier_league,1920,0.5672836804572252,0.2560049429755683,0.1767113765672064
185,2019-12-26,Sheffield United,Watford,16.0,5.0,1.95,3.7,4.65,premier_league,1920,0.5137737961926092,0.27077267637178043,0.21545352743561025
186,2019-12-26,Man United,Newcastle,22.0,7.0,1.39,5.5,10.0,premier_league,1920,0.7185315827291135,0.1815925272715396,0.09987588999934678
187,2019-12-26,Leicester,Liverpool,3.0,15.0,3.5,3.95,2.16,premier_league,1920,0.2851890229635325,0.2526991342714845,0.4621118427649832
188,2019-12-27,Wolves,Man City,20.0,7.0,8.59,5.2,1.44,premier_league,1920,0.11604696430563995,0.1917006583433552,0.6922523773510049
189,2019-12-28,Brighton,Bournemouth,16.0,10.0,1.86,4.0,4.75,premier_league,1920,0.5386250885896527,0.25046066619418855,0.21091424521615876
190,2019-12-28,Newcastle,Everton,20.0,22.0,3.7,3.5,2.2,premier_league,1920,0.26745397707537333,0.2827370614796804,0.44980896144494614
191,2019-12-28,Southampton,Crystal Palace,14.0,5.0,2.05,3.68,4.1,premier_league,1920,0.4861294583883752,0.27080581241743723,0.2430647291941876
192,2019-12-28,Watford,Aston Villa,20.0,11.0,2.04,3.95,3.85,premier_league,1920,0.4886807307315349,0.25238194701071676,0.25893732225774835
193,2019-12-28,Norwich,Tottenham,5.0,15.0,5.35,4.2,1.74,premier_league,1920,0.1869675339626986,0.23816102540486606,0.5748714406324353
194,2019-12-28,West Ham,Leicester,14.0,13.0,4.25,4.0,1.93,premier_league,1920,0.23449009036373297,0.2491457210114663,0.5163641886248007
195,2019-12-28,Burnley,Man United,8.0,14.0,4.6,3.85,1.91,premier_league,1920,0.21724102276252236,0.25956070252145524,0.5231982747160223
196,2019-12-29,Arsenal,Chelsea,7.0,13.0,3.0,3.86,2.45,premier_league,1920,0.3331454539049565,0.2589213372318315,0.407933208863212
197,2019-12-29,Liverpool,Wolves,10.0,10.0,1.32,6.2,12.75,premier_league,1920,0.7596286900369004,0.16172739852398524,0.0786439114391144
198,2019-12-29,Man City,Sheffield United,16.0,8.0,1.21,8.4,17.5,premier_league,1920,0.8242728735722417,0.11873454488362052,0.05699258154413785
199,2020-01-01,Brighton,Chelsea,16.0,16.0,3.88,3.75,2.1,premier_league,1920,0.25758021783927,0.2665096653910313,0.47591011676969874
200,2020-01-01,Burnley,Aston Villa,20.0,11.0,1.85,4.0,4.6,premier_league,1920,0.5362867968522297,0.24803264354415624,0.21568055960361415
201,2020-01-01,Newcastle,Leicester,5.0,17.0,5.85,4.05,1.71,premier_league,1920,0.17048853439680958,0.24626121635094717,0.5832502492522432
202,2020-01-01,Southampton,Tottenham,12.0,11.0,3.51,3.88,2.25,premier_league,1920,0.28863034486862854,0.26110631713631094,0.4502633379950605
203,2020-01-01,Watford,Wolves,9.0,16.0,3.3,3.47,2.42,premier_league,1920,0.30169143218463484,0.2869111602908631,0.41139740752450205
204,2020-01-01,Man City,Everton,16.0,7.0,1.3,6.63,12.0,premier_league,1920,0.7666290868094701,0.1503194287861706,0.08305148440435926
205,2020-01-01,Norwich,Crystal Palace,15.0,12.0,2.6,3.57,2.88,premier_league,1920,0.38007363704919483,0.27680432950361533,0.34312203344718983
206,2020-01-01,West Ham,Bournemouth,14.0,3.0,2.02,4.0,3.9,premier_league,1920,0.49432790417643707,0.2496355916091007,0.2560365042144623
207,2020-01-01,Arsenal,Man United,10.0,10.0,2.65,3.8,2.7,premier_league,1920,0.37329452428597415,0.260323812988903,0.36638166272512274
208,2020-01-02,Liverpool,Sheffield United,19.0,3.0,1.25,6.7,15.75,premier_league,1920,0.7899316927107701,0.14737531580424815,0.06269299148498175
209,2020-01-10,Sheffield United,West Ham,13.0,7.0,2.09,3.55,4.2,premier_league,1920,0.47930563368962464,0.28218275335530013,0.2385116129550751
210,2020-01-11,Crystal Palace,Arsenal,6.0,7.0,4.45,4.1,1.9,premier_league,1920,0.2258625688605393,0.24514351986082925,0.5289939112786315
211,2020-01-11,Chelsea,Burnley,18.0,7.0,1.33,6.0,13.0,premier_league,1920,0.755301636486879,0.16742519608792486,0.07727316742519609
212,2020-01-11,Everton,Brighton,14.0,9.0,1.97,3.83,4.49,premier_league,1920,0.5120031202455705,0.2633540853482438,0.2246427944061857
213,2020-01-11,Leicester,Southampton,5.0,16.0,1.69,4.17,6.0,premier_league,1920,0.5927884512868627,0.240242801600671,0.16696874711246631
214,2020-01-11,Man United,Norwich,13.0,8.0,1.4,5.5,10.0,premier_league,1920,0.7170795306388528,0.18252933507170796,0.10039113428943938
215,2020-01-11,Wolves,Newcastle,9.0,5.0,1.5,4.55,9.0,premier_league,1920,0.6682986536107711,0.22031823745410037,0.11138310893512851
216,2020-01-11,Tottenham,Liverpool,14.0,13.0,5.0,4.4,1.74,premier_league,1920,0.1996037125873397,0.22682240066743145,0.5735738867452289
217,2020-01-12,Bournemouth,Watford,10.0,18.0,2.72,3.46,2.85,premier_league,1920,0.3648951680345764,0.2868540049289156,0.348250827036508
218,2020-01-12,Aston Villa,Man City,7.0,22.0,18.0,9.15,1.2,premier_league,1920,0.05565693430656934,0.1094890510948905,0.8348540145985401
219,2020-01-18,Watford,Tottenham,15.0,17.0,3.3,3.6,2.35,premier_league,1920,0.3011211959423385,0.27602776294714365,0.42285104111051786
220,2020-01-18,Arsenal,Sheffield United,11.0,12.0,1.9,3.72,4.7,premier_league,1920,0.5221910280150529,0.2667104712980109,0.21109850068693628
221,2020-01-18,Brighton,Aston Villa,10.0,8.0,1.72,4.55,5.25,premier_league,1920,0.5862898376428142,0.22163044411992097,0.19207971823726483
222,2020-01-18,Man City,Crystal Palace,25.0,5.0,1.13,12.0,30.0,premier_league,1920,0.8835223089383006,0.08319835075835663,0.033279340303342654
223,2020-01-18,Norwich,Bournemouth,16.0,6.0,2.3,3.7,3.3,premier_league,1920,0.43129636170964325,0.26810314376545386,0.30060049452490284
224,2020-01-18,Southampton,Wolves,11.0,8.0,2.46,3.5,3.2,premier_league,1920,0.4045950437107145,0.2843725164366736,0.31103243985261175
225,2020-01-18,West Ham,Everton,12.0,11.0,3.05,3.6,2.5,premier_league,1920,0.3260278934975548,0.27621807643542834,0.3977540300670168
226,2020-01-18,Newcastle,Chelsea,7.0,19.0,6.4,4.72,1.57,premier_league,1920,0.15546380679052751,0.21079838208885088,0.6337378111206217
227,2020-01-19,Burnley,Leicester,8.0,18.0,4.35,3.9,1.93,premier_league,1920,0.22887115165336372,0.25527936145952107,0.5158494868871151
228,2020-01-19,Liverpool,Man United,16.0,9.0,1.4,5.4,9.5,premier_league,1920,0.710920177383592,0.18431263858093128,0.10476718403547672
229,2020-01-21,Aston Villa,Watford,16.0,8.0,3.0,3.65,2.58,premier_league,1920,0.335041092966165,0.2753762407941082,0.38958266623972676
230,2020-01-21,Bournemouth,Brighton,11.0,21.0,3.1,3.45,2.6,premier_league,1920,0.3235347159603246,0.2907123534715961,0.38575293056807936
231,2020-01-21,Crystal Palace,Southampton,6.0,15.0,2.85,3.35,2.84,premier_league,1920,0.3503525989210289,0.29806116624624845,0.3515862348327227
232,2020-01-21,Everton,Newcastle,17.0,8.0,1.64,4.3,6.75,premier_league,1920,0.6156277175642141,0.2347975480942584,0.14957473434152757
233,2020-01-21,Sheffield United,Man City,4.0,18.0,8.5,5.13,1.47,premier_league,1920,0.11849418064741181,0.19633538703762193,0.6851704323149662
234,2020-01-21,Chelsea,Arsenal,19.0,2.0,1.79,4.1,5.2,premier_league,1920,0.5615402849843285,0.24516027076145078,0.19329944425422077
235,2020-01-22,Leicester,West Ham,19.0,6.0,1.62,4.75,6.25,premier_league,1920,0.6249013313687313,0.21312424354049359,0.16197442509077514
236,2020-01-22,Tottenham,Norwich,14.0,12.0,1.45,5.15,8.25,premier_league,1920,0.6861953405741511,0.19320062987039205,0.12060402955545685
237,2020-01-22,Man United,Burnley,24.0,5.0,1.45,4.9,9.5,premier_league,1920,0.6903455435266203,0.20428592614563248,0.10536853032774729
238,2020-01-23,Wolves,Liverpool,10.0,13.0,6.0,4.05,1.69,premier_league,1920,0.16578861315990262,0.2456127602368928,0.5885986266032046
239,2020-01-29,West Ham,Liverpool,7.0,13.0,10.0,5.9,1.36,premier_league,1920,0.099523715022822,0.16868426275054574,0.7317920222266323
240,2020-02-01,Leicester,Chelsea,14.0,7.0,2.6,3.75,2.82,premier_league,1920,0.3823625122030589,0.26510467512745417,0.35253281266948694
241,2020-02-01,Bournemouth,Aston Villa,16.0,18.0,2.22,3.7,3.55,premier_league,1920,0.4493670886075949,0.2696202531645569,0.2810126582278481
242,2020-02-01,Crystal Palace,Sheffield United,13.0,10.0,3.2,3.18,2.65,premier_league,1920,0.31115459882583174,0.31311154598825836,0.37573385518591007
243,2020-02-01,Liverpool,Southampton,16.0,17.0,1.31,6.2,12.37,premier_league,1920,0.7591909380948658,0.1604096982103668,0.08039936369476752
244,2020-02-01,Newcastle,Norwich,15.0,19.0,2.32,3.5,3.45,premier_league,1920,0.4282066739955318,0.2838398524770382,0.28795347352743006
245,2020-02-01,Watford,Everton,11.0,12.0,2.85,3.42,2.75,premier_league,1920,0.3484688489968321,0.29039070749736007,0.3611404435058078
246,2020-02-01,West Ham,Brighton,12.0,19.0,2.68,3.45,2.9,premier_league,1920,0.3702401657847019,0.28760685342115977,0.34215298079413836
247,2020-02-01,Man United,Wolves,15.0,14.0,2.33,3.35,3.7,premier_league,1920,0.43006089204239895,0.2991169786444148,0.27082212931318633
248,2020-02-02,Burnley,Arsenal,15.0,13.0,3.95,3.65,2.1,premier_league,1920,0.2523249115299152,0.27306394535429185,0.474611143115793
249,2020-02-02,Tottenham,Man City,3.0,18.0,6.0,4.75,1.62,premier_league,1920,0.1675922901012741,0.21169552433845149,0.6207121855602744
250,2020-02-08,Everton,Crystal Palace,14.0,10.0,1.68,3.93,6.75,premier_league,1920,0.5965270891097124,0.2550039464896481,0.14846896440063953
251,2020-02-08,Brighton,Watford,10.0,5.0,2.23,3.5,3.75,premier_league,1920,0.4480669113254246,0.28548263207305624,0.26645045660151917
252,2020-02-09,Sheffield United,Bournemouth,16.0,10.0,1.79,3.65,5.9,premier_league,1920,0.5574755044719709,0.2733920967136515,0.16913239881437764
253,2020-02-14,Wolves,Leicester,15.0,9.0,2.65,3.38,3.05,premier_league,1920,0.3769493756513155,0.29553723238934493,0.32751339195933965
254,2020-02-15,Southampton,Burnley,10.0,9.0,1.85,3.85,5.1,premier_league,1920,0.5425157145817504,0.26068936934447745,0.19679491607377225
255,2020-02-15,Norwich,Liverpool,5.0,17.0,12.0,6.4,1.31,premier_league,1920,0.08308887655593436,0.15579164354237693,0.7611194799016888
256,2020-02-16,Aston Villa,Tottenham,18.0,23.0,4.25,3.9,1.95,premier_league,1920,0.23423423423423423,0.2552552552552553,0.5105105105105106
257,2020-02-16,Arsenal,Newcastle,15.0,10.0,1.47,4.98,8.75,premier_league,1920,0.6834425743552583,0.20173907315305817,0.11481835249168341
258,2020-02-17,Chelsea,Man United,17.0,9.0,1.93,3.8,4.6,premier_league,1920,0.5188175234477027,0.26350468954054374,0.21767778701175353
259,2020-02-19,Man City,West Ham,20.0,3.0,1.15,10.5,23.0,premier_league,1920,0.8624229979466118,0.09445585215605748,0.04312114989733059
260,2020-02-22,Chelsea,Tottenham,17.0,5.0,1.78,4.05,5.1,premier_league,1920,0.559119701153159,0.24573656001299335,0.19514373883384767
261,2020-02-22,Burnley,Bournemouth,16.0,12.0,2.25,3.4,3.8,premier_league,1920,0.44368131868131866,0.2936126373626374,0.26270604395604397
262,2020-02-22,Crystal Palace,Newcastle,18.0,8.0,2.05,3.5,4.75,premier_league,1920,0.4957137532612747,0.29034662691017515,0.21393961982855011
263,2020-02-22,Sheffield United,Brighton,14.0,8.0,2.02,3.43,4.5,premier_league,1920,0.4907228425363075,0.2889971259251723,0.22028003153852024
264,2020-02-22,Southampton,Aston Villa,28.0,4.0,1.7,4.4,5.5,premier_league,1920,0.5898123324396783,0.22788203753351205,0.18230563002680966
265,2020-02-22,Leicester,Man City,10.0,18.0,4.75,4.4,1.83,premier_league,1920,0.2138957882293562,0.23091022592941865,0.5551939858412251
266,2020-02-23,Man United,Watford,21.0,7.0,1.65,4.2,6.5,premier_league,1920,0.607273940607274,0.2385719052385719,0.15415415415415418
267,2020-02-23,Wolves,Norwich,19.0,6.0,1.57,4.5,7.05,premier_league,1920,0.636300731068925,0.22199825506182497,0.14170101386925
268,2020-02-23,Arsenal,Everton,9.0,17.0,2.12,3.8,3.88,premier_league,1920,0.47522046310143873,0.2651229952039606,0.2596565416946006
269,2020-02-24,Liverpool,West Ham,25.0,7.0,1.19,8.8,19.0,premier_league,1920,0.834822899711407,0.11289082393824708,0.05228627635034601
270,2020-02-28,Norwich,Leicester,11.0,19.0,5.1,4.16,1.78,premier_league,1920,0.19642004520037776,0.24080342079853997,0.5627765340010823
271,2020-02-29,Brighton,Crystal Palace,24.0,12.0,2.15,3.34,4.15,premier_league,1920,0.4625807205192812,0.29776902668157323,0.23965025279914565
272,2020-02-29,Bournemouth,Chelsea,9.0,23.0,5.1,4.05,1.83,premier_league,1920,0.1981710985440982,0.24954879075923475,0.552280110696667
273,2020-02-29,Newcastle,Burnley,21.0,8.0,2.8,3.24,3.0,premier_league,1920,0.3574580759046778,0.3089143865842895,0.33362753751103263
274,2020-02-29,West Ham,Southampton,14.0,10.0,2.8,3.65,2.64,premier_league,1920,0.35364063417498537,0.2712859659424545,0.3750733998825602
275,2020-02-29,Watford,Liverpool,14.0,7.0,8.75,5.1,1.45,premier_league,1920,0.11428350654869991,0.19607464358845575,0.6896418498628444
276,2020-03-01,Everton,Man United,16.0,14.0,2.72,3.45,2.95,premier_league,1920,0.36894382918562285,0.290877453734752,0.34017871707962516
277,2020-03-01,Tottenham,Wolves,13.0,14.0,2.55,3.3,3.21,premier_league,1920,0.38954161840145624,0.3010094324011252,0.30944894919741844
278,2020-03-07,Liverpool,Bournemouth,14.0,6.0,1.29,6.6,13.45,premier_league,1920,0.7743742067178728,0.1513549585857661,0.07427083469636105
279,2020-03-07,Arsenal,West Ham,9.0,14.0,1.62,4.5,6.21,premier_league,1920,0.6169527896995708,0.22210300429184548,0.1609442060085837
280,2020-03-07,Crystal Palace,Watford,10.0,10.0,2.65,3.26,3.1,premier_league,1920,0.37485163204747773,0.3047106824925816,0.3204376854599406
281,2020-03-07,Sheffield United,Norwich,10.0,12.0,1.7,3.9,6.05,premier_league,1920,0.5824487780794866,0.2538879289064429,0.1636632930140706
282,2020-03-07,Southampton,Newcastle,6.0,14.0,1.74,4.17,5.6,premier_league,1920,0.5787102434092158,0.2414762166743491,0.17981353991643495
283,2020-03-07,Wolves,Brighton,11.0,7.0,1.7,4.15,6.0,premier_league,1920,0.5906772624836911,0.24196417981259635,0.1673585577037125
284,2020-03-07,Burnley,Tottenham,21.0,13.0,2.8,3.4,2.82,premier_league,1920,0.35505850985039256,0.2924011257591468,0.3525403643904607
285,2020-03-08,Chelsea,Everton,17.0,3.0,1.95,4.0,4.4,premier_league,1920,0.5179517363154797,0.2525014714537963,0.22954679223072394
286,2020-03-08,Man United,Man City,12.0,7.0,5.5,4.5,1.7,premier_league,1920,0.18323353293413172,0.2239520958083832,0.592814371257485
287,2020-03-09,Leicester,Aston Villa,15.0,4.0,1.42,5.4,9.0,premier_league,1920,0.7038581856100103,0.18508863399374345,0.11105318039624607
288,2020-06-17,Aston Villa,Sheffield United,14.0,5.0,3.48,3.45,2.39,premier_league,1920,0.2886200632160371,0.2911298028961766,0.4202501338877863
289,2020-06-17,Man City,Arsenal,20.0,3.0,1.4,6.05,9.0,premier_league,1920,0.7210010593220338,0.16684322033898305,0.11215572033898304
290,2020-06-19,Norwich,Southampton,9.0,22.0,3.2,3.65,2.64,premier_league,1920,0.323746808224701,0.2838328181696009,0.39242037360569815
291,2020-06-19,Tottenham,Man United,10.0,12.0,3.2,3.55,2.5,premier_league,1920,0.3143261908978218,0.2833362847529662,0.40233752434921194
292,2020-06-20,Watford,Leicester,8.0,15.0,3.75,3.7,2.17,premier_league,1920,0.2672636186608525,0.2708752891832964,0.4618610921558511
293,2020-06-20,Brighton,Arsenal,9.0,13.0,3.4,3.52,2.52,premier_league,1920,0.3016486207084172,0.2913651450024485,0.4069862342891343
294,2020-06-20,West Ham,Wolves,7.0,10.0,3.75,3.52,2.22,premier_league,1920,0.26634491502893726,0.28374813390866893,0.4499069510623939
295,2020-06-20,Bournemouth,Crystal Palace,12.0,7.0,2.6,3.38,3.2,premier_league,1920,0.38733705772811916,0.297951582867784,0.31471135940409684
296,2020-06-21,Newcastle,Sheffield United,12.0,7.0,3.45,3.25,2.55,premier_league,1920,0.29287039491121125,0.3108931884442089,0.3962364166445799
297,2020-06-21,Aston Villa,Chelsea,8.0,19.0,6.5,4.9,1.57,premier_league,1920,0.1546393824877382,0.2051338747286323,0.6402267427836295
298,2020-06-21,Everton,Liverpool,9.0,10.0,6.05,4.4,1.64,premier_league,1920,0.1649069884364002,0.22674710910005028,0.6083459024635495
299,2020-06-22,Man City,Burnley,19.0,1.0,1.16,10.0,26.0,premier_league,1920,0.8616118769883351,0.09994697773064687,0.038441145281018024
300,2020-06-23,Leicester,Brighton,11.0,10.0,1.68,4.15,6.15,premier_league,1920,0.5959511050401036,0.241252495534307,0.1627963994255893
301,2020-06-23,Tottenham,West Ham,15.0,10.0,1.71,4.15,5.65,premier_league,1920,0.5831913544166843,0.24030294362711568,0.17650570195620002
302,2020-06-24,Man United,Sheffield United,15.0,4.0,1.5,4.6,9.6,premier_league,1920,0.6746104491292393,0.2199816681943172,0.10540788267644365
303,2020-06-24,Newcastle,Aston Villa,13.0,14.0,2.42,3.5,3.32,premier_league,1920,0.41316436972877646,0.285673649926754,0.3011619803444696
304,2020-06-24,Norwich,Everton,9.0,12.0,4.25,3.8,2.0,premier_league,1920,0.23565891472868217,0.2635658914728682,0.5007751937984496
305,2020-06-24,Wolves,Bournemouth,10.0,4.0,1.63,4.25,6.65,premier_league,1920,0.6140084076516147,0.2354902834052075,0.15050130894317773
306,2020-06-24,Liverpool,Crystal Palace,21.0,3.0,1.27,6.61,16.0,premier_league,1920,0.7864676403814249,0.15110649066329948,0.06242586895527561
307,2020-06-25,Burnley,Watford,9.0,10.0,3.18,3.3,2.59,premier_league,1920,0.3133386124675553,0.30194448110509875,0.3847169064273459
308,2020-06-25,Southampton,Arsenal,12.0,10.0,2.75,3.65,2.8,premier_league,1920,0.3655548600554413,0.2754180452472503,0.3590270946973084
309,2020-06-25,Chelsea,Man City,15.0,11.0,4.4,4.25,1.87,premier_league,1920,0.22788203753351208,0.23592493297587133,0.5361930294906166
310,2020-06-27,Aston Villa,Wolves,11.0,9.0,5.1,3.92,1.82,premier_league,1920,0.1959547796662309,0.2549411674229024,0.5491040529108667
311,2020-06-28,Watford,Southampton,8.0,11.0,2.6,3.42,3.1,premier_league,1920,0.38477172098424905,0.2925165130289613,0.3227117659867896
312,2020-06-29,Crystal Palace,Burnley,17.0,8.0,2.42,3.32,3.55,premier_league,1920,0.41483348233455586,0.30237862266554977,0.28278789499989443
313,2020-06-30,Brighton,Man United,8.0,12.0,7.0,4.1,1.64,premier_league,1920,0.14335664335664333,0.24475524475524477,0.6118881118881119
314,2020-07-01,Arsenal,Norwich,13.0,8.0,1.48,4.9,8.2,premier_league,1920,0.6745232339511146,0.20373354821380601,0.12174321783507924
315,2020-07-01,Bournemouth,Newcastle,12.0,12.0,2.51,3.3,3.32,premier_league,1920,0.39735675789382063,0.30223195827681504,0.3004112838293644
316,2020-07-01,Everton,Leicester,7.0,15.0,2.64,3.42,3.05,premier_league,1920,0.3791464026345059,0.2926744160687414,0.3281791812967527
317,2020-07-01,West Ham,Chelsea,10.0,17.0,6.0,4.5,1.65,premier_league,1920,0.16751269035532995,0.2233502538071066,0.6091370558375635
318,2020-07-02,Sheffield United,Tottenham,7.0,9.0,4.3,3.54,2.08,premier_league,1920,0.2335358968828895,0.283673547061137,0.4827905560559735
319,2020-07-02,Man City,Liverpool,14.0,11.0,2.14,4.32,3.52,premier_league,1920,0.4754377188594297,0.23551775887943968,0.2890445222611306
320,2020-07-04,Norwich,Brighton,12.0,8.0,3.56,3.45,2.33,premier_league,1920,0.2809161532466897,0.28987290016180156,0.42921094659150877
321,2020-07-04,Leicester,Crystal Palace,15.0,7.0,1.72,3.8,6.5,premier_league,1920,0.5823274236137307,0.26357978121463593,0.15409279517163335
322,2020-07-04,Man United,Bournemouth,19.0,7.0,1.19,8.3,21.0,premier_league,1920,0.833305444931562,0.11947391318898297,0.047220641879455176
323,2020-07-04,Wolves,Arsenal,10.0,8.0,2.36,3.48,3.5,premier_league,1920,0.42508934554389105,0.28827898146079967,0.28663167299530934
324,2020-07-04,Chelsea,Watford,21.0,7.0,1.46,4.9,9.3,premier_league,1920,0.6873095834213145,0.2047902024071672,0.1079002141715182
325,2020-07-05,Burnley,Sheffield United,9.0,10.0,3.02,3.1,2.86,premier_league,1920,0.3300180158718342,0.3215014219138514,0.34848056221431445
326,2020-07-05,Newcastle,West Ham,11.0,17.0,2.77,3.48,2.9,premier_league,1920,0.36348443701692085,0.2893252559013996,0.3471903070816796
327,2020-07-05,Liverpool,Aston Villa,6.0,9.0,1.38,5.9,9.8,premier_league,1920,0.7274236972548626,0.17014316986639155,0.10243313287874592
328,2020-07-05,Southampton,Man City,8.0,26.0,11.31,6.1,1.36,premier_league,1920,0.08952331210356042,0.16598502621168337,0.7444916616847562
329,2020-07-06,Tottenham,Everton,12.0,11.0,2.22,3.74,3.58,premier_league,1920,0.45173349168004967,0.26814127046248937,0.280125237857461
